[4, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '1', 'for', 'block', 'terminating'], 'E11']
[56020, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '2', 'for', 'block', 'terminating'], 'E11']
[56023, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '0', 'for', 'block', 'terminating'], 'E11']
[56026, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '1', 'for', 'block', 'terminating'], 'E11']
[56027, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '2', 'for', 'block', 'terminating'], 'E11']
[56030, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '0', 'for', 'block', 'terminating'], 'E11']
[56031, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '2', 'for', 'block', 'terminating'], 'E11']
[56034, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '1', 'for', 'block', 'terminating'], 'E11']
[56035, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '1', 'for', 'block', 'terminating'], 'E11']
[56039, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '1', 'for', 'block', 'terminating'], 'E11']
[56041, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '1', 'for', 'block', 'terminating'], 'E11']
[56044, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '2', 'for', 'block', 'terminating'], 'E11']
[56064, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '0', 'for', 'block', 'terminating'], 'E11']
[56112, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '2', 'for', 'block', 'terminating'], 'E11']
[56114, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '0', 'for', 'block', 'terminating'], 'E11']
[56116, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '1', 'for', 'block', 'terminating'], 'E11']
[56119, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '1', 'for', 'block', 'terminating'], 'E11']
[56121, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '1', 'for', 'block', 'terminating'], 'E11']
[56123, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '2', 'for', 'block', 'terminating'], 'E11']
[56125, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '1', 'for', 'block', 'terminating'], 'E11']
[56127, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '2', 'for', 'block', 'terminating'], 'E11']
[56129, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '0', 'for', 'block', 'terminating'], 'E11']
[56130, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '2', 'for', 'block', 'terminating'], 'E11']
[56133, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '1', 'for', 'block', 'terminating'], 'E11']
[56135, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '2', 'for', 'block', 'terminating'], 'E11']
[56137, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '1', 'for', 'block', 'terminating'], 'E11']
[56139, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '0', 'for', 'block', 'terminating'], 'E11']
[56140, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '1', 'for', 'block', 'terminating'], 'E11']
[56141, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '1', 'for', 'block', 'terminating'], 'E11']
[56145, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '0', 'for', 'block', 'terminating'], 'E11']
[56146, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '2', 'for', 'block', 'terminating'], 'E11']
[56150, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '0', 'for', 'block', 'terminating'], 'E11']
[56151, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '0', 'for', 'block', 'terminating'], 'E11']
[56154, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '2', 'for', 'block', 'terminating'], 'E11']
[56156, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '0', 'for', 'block', 'terminating'], 'E11']
[56157, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '0', 'for', 'block', 'terminating'], 'E11']
[56158, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '1', 'for', 'block', 'terminating'], 'E11']
[56159, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '2', 'for', 'block', 'terminating'], 'E11']
[56164, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '0', 'for', 'block', 'terminating'], 'E11']
[56165, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '1', 'for', 'block', 'terminating'], 'E11']
[56168, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '0', 'for', 'block', 'terminating'], 'E11']
[56170, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '0', 'for', 'block', 'terminating'], 'E11']
[56171, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '0', 'for', 'block', 'terminating'], 'E11']
[56174, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '1', 'for', 'block', 'terminating'], 'E11']
[56175, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '1', 'for', 'block', 'terminating'], 'E11']
[56178, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '1', 'for', 'block', 'terminating'], 'E11']
[56180, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '2', 'for', 'block', 'terminating'], 'E11']
[56182, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '0', 'for', 'block', 'terminating'], 'E11']
[56183, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '2', 'for', 'block', 'terminating'], 'E11']
[56215, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '2', 'for', 'block', 'terminating'], 'E11']
[56257, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '0', 'for', 'block', 'terminating'], 'E11']
[56259, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '1', 'for', 'block', 'terminating'], 'E11']
[56261, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '2', 'for', 'block', 'terminating'], 'E11']
[56263, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '1', 'for', 'block', 'terminating'], 'E11']
[56264, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '2', 'for', 'block', 'terminating'], 'E11']
[56267, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '0', 'for', 'block', 'terminating'], 'E11']
[56268, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '2', 'for', 'block', 'terminating'], 'E11']
[56271, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '1', 'for', 'block', 'terminating'], 'E11']
[56272, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '1', 'for', 'block', 'terminating'], 'E11']
[56275, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '1', 'for', 'block', 'terminating'], 'E11']
[56277, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '1', 'for', 'block', 'terminating'], 'E11']
[56279, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '1', 'for', 'block', 'terminating'], 'E11']
[56281, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '2', 'for', 'block', 'terminating'], 'E11']
[56283, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '0', 'for', 'block', 'terminating'], 'E11']
[56285, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '2', 'for', 'block', 'terminating'], 'E11']
[56287, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '2', 'for', 'block', 'terminating'], 'E11']
[56288, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '2', 'for', 'block', 'terminating'], 'E11']
[56291, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '0', 'for', 'block', 'terminating'], 'E11']
[56292, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '2', 'for', 'block', 'terminating'], 'E11']
[56293, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '2', 'for', 'block', 'terminating'], 'E11']
[56297, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '1', 'for', 'block', 'terminating'], 'E11']
[56299, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '0', 'for', 'block', 'terminating'], 'E11']
[56301, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '0', 'for', 'block', 'terminating'], 'E11']
[56302, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '2', 'for', 'block', 'terminating'], 'E11']
[56332, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '2', 'for', 'block', 'terminating'], 'E11']
[56367, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '1', 'for', 'block', 'terminating'], 'E11']
[56369, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '0', 'for', 'block', 'terminating'], 'E11']
[56370, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '2', 'for', 'block', 'terminating'], 'E11']
[56373, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '1', 'for', 'block', 'terminating'], 'E11']
[56375, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '0', 'for', 'block', 'terminating'], 'E11']
[56377, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '2', 'for', 'block', 'terminating'], 'E11']
[56378, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '2', 'for', 'block', 'terminating'], 'E11']
[56381, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '0', 'for', 'block', 'terminating'], 'E11']
[56384, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '0', 'for', 'block', 'terminating'], 'E11']
[56386, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '0', 'for', 'block', 'terminating'], 'E11']
[56388, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '0', 'for', 'block', 'terminating'], 'E11']
[56389, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '2', 'for', 'block', 'terminating'], 'E11']
[56392, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '1', 'for', 'block', 'terminating'], 'E11']
[56395, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '2', 'for', 'block', 'terminating'], 'E11']
[56397, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '0', 'for', 'block', 'terminating'], 'E11']
[56398, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '1', 'for', 'block', 'terminating'], 'E11']
[56401, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '2', 'for', 'block', 'terminating'], 'E11']
[56409, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '2', 'for', 'block', 'terminating'], 'E11']
[56418, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '1', 'for', 'block', 'terminating'], 'E11']
[56420, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '1', 'for', 'block', 'terminating'], 'E11']
[56426, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '1', 'for', 'block', 'terminating'], 'E11']
[56431, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '0', 'for', 'block', 'terminating'], 'E11']
[56459, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '0', 'for', 'block', 'terminating'], 'E11']
[56462, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '2', 'for', 'block', 'terminating'], 'E11']
[56466, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '1', 'for', 'block', 'terminating'], 'E11']
[56468, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '0', 'for', 'block', 'terminating'], 'E11']
[56470, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '1', 'for', 'block', 'terminating'], 'E11']
[56471, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '2', 'for', 'block', 'terminating'], 'E11']
[56474, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '1', 'for', 'block', 'terminating'], 'E11']
[56475, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '1', 'for', 'block', 'terminating'], 'E11']
[56478, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '2', 'for', 'block', 'terminating'], 'E11']
[56480, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '1', 'for', 'block', 'terminating'], 'E11']
[56482, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '0', 'for', 'block', 'terminating'], 'E11']
[56483, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '0', 'for', 'block', 'terminating'], 'E11']
[56484, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '2', 'for', 'block', 'terminating'], 'E11']
[56487, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '1', 'for', 'block', 'terminating'], 'E11']
[56489, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '0', 'for', 'block', 'terminating'], 'E11']
[56491, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '2', 'for', 'block', 'terminating'], 'E11']
[56502, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '0', 'for', 'block', 'terminating'], 'E11']
[56504, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '2', 'for', 'block', 'terminating'], 'E11']
[56529, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '2', 'for', 'block', 'terminating'], 'E11']
[56531, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '1', 'for', 'block', 'terminating'], 'E11']
[56533, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '2', 'for', 'block', 'terminating'], 'E11']
[56536, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '0', 'for', 'block', 'terminating'], 'E11']
[56538, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '1', 'for', 'block', 'terminating'], 'E11']
[56540, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '0', 'for', 'block', 'terminating'], 'E11']
[56541, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '0', 'for', 'block', 'terminating'], 'E11']
[56542, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '1', 'for', 'block', 'terminating'], 'E11']
[56548, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '1', 'for', 'block', 'terminating'], 'E11']
[56567, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '0', 'for', 'block', 'terminating'], 'E11']
[56572, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '2', 'for', 'block', 'terminating'], 'E11']
[56580, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '1', 'for', 'block', 'terminating'], 'E11']
[56591, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '1', 'for', 'block', 'terminating'], 'E11']
[56593, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '0', 'for', 'block', 'terminating'], 'E11']
[56595, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '2', 'for', 'block', 'terminating'], 'E11']
[56597, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '1', 'for', 'block', 'terminating'], 'E11']
[56599, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '1', 'for', 'block', 'terminating'], 'E11']
[56601, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '2', 'for', 'block', 'terminating'], 'E11']
[56603, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '0', 'for', 'block', 'terminating'], 'E11']
[56605, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '2', 'for', 'block', 'terminating'], 'E11']
[56607, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '0', 'for', 'block', 'terminating'], 'E11']
[56608, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '0', 'for', 'block', 'terminating'], 'E11']
[56611, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '1', 'for', 'block', 'terminating'], 'E11']
[56612, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '2', 'for', 'block', 'terminating'], 'E11']
[56615, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '2', 'for', 'block', 'terminating'], 'E11']
[56634, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '2', 'for', 'block', 'terminating'], 'E11']
[56657, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '0', 'for', 'block', 'terminating'], 'E11']
[56661, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '0', 'for', 'block', 'terminating'], 'E11']
[56663, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '2', 'for', 'block', 'terminating'], 'E11']
[56665, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '0', 'for', 'block', 'terminating'], 'E11']
[56667, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '1', 'for', 'block', 'terminating'], 'E11']
[56669, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '2', 'for', 'block', 'terminating'], 'E11']
[56671, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '0', 'for', 'block', 'terminating'], 'E11']
[56673, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '1', 'for', 'block', 'terminating'], 'E11']
[56675, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '1', 'for', 'block', 'terminating'], 'E11']
[56677, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '0', 'for', 'block', 'terminating'], 'E11']
[56679, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '2', 'for', 'block', 'terminating'], 'E11']
[56681, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '1', 'for', 'block', 'terminating'], 'E11']
[56683, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '1', 'for', 'block', 'terminating'], 'E11']
[56684, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '1', 'for', 'block', 'terminating'], 'E11']
[56687, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '0', 'for', 'block', 'terminating'], 'E11']
[56690, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '0', 'for', 'block', 'terminating'], 'E11']
[56692, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '2', 'for', 'block', 'terminating'], 'E11']
[56694, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '0', 'for', 'block', 'terminating'], 'E11']
[56760, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '0', 'for', 'block', 'terminating'], 'E11']
[56762, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '1', 'for', 'block', 'terminating'], 'E11']
[56764, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '1', 'for', 'block', 'terminating'], 'E11']
[56766, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '2', 'for', 'block', 'terminating'], 'E11']
[56767, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '2', 'for', 'block', 'terminating'], 'E11']
[56770, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '2', 'for', 'block', 'terminating'], 'E11']
[56772, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '2', 'for', 'block', 'terminating'], 'E11']
[56774, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '0', 'for', 'block', 'terminating'], 'E11']
[56776, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '1', 'for', 'block', 'terminating'], 'E11']
[56778, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '0', 'for', 'block', 'terminating'], 'E11']
[56780, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '1', 'for', 'block', 'terminating'], 'E11']
[56781, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '1', 'for', 'block', 'terminating'], 'E11']
[56784, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '1', 'for', 'block', 'terminating'], 'E11']
[56785, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '2', 'for', 'block', 'terminating'], 'E11']
[56788, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '1', 'for', 'block', 'terminating'], 'E11']
[56789, ['INFO', 'dfs.DataNode$PacketResponder', 'PacketResponder', '2', 'for', 'block', 'terminating'], 'E11']
